ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_stat,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID611508172,64 Greythorn Rd,BALWYN NORTH,2000000.0,h,15/10/2016,5,2.0,2.0,1002.0,69.0,-37.796,145.0984,19896,,28.7692,0,925.666666667,4701.333333333,308.666667
ID691776789,12 Lindenow St,MAIDSTONE,927000.0,h,4/02/2016,2,1.0,4.0,524.0,99.0,-37.779,144.8832,20023,,19.4,0,610.0,1743.666666667,228.0
ID657243200,72 Military Rd,AVONDALE HEIGHTS,680000.0,h,24/09/2016,4,2.0,2.0,554.0,59.0,-37.7649,144.8633,20004,,26.375,0,1654.0,9119.666666667,550.0
ID563639539,49 Rogerson St,AVONDALE HEIGHTS,795000.0,h,28/05/2016,3,1.0,1.0,549.0,59.0,-37.7644,144.8575,20004,,26.375,0,1654.0,9119.666666667,550.0
ID950689476,7 Celia St,BENTLEIGH EAST,986000.0,h,8/04/2017,3,1.0,3.0,337.0,69.0,-37.9331,145.0586,19937,,38.2667,0,959.0,4476.666666667,324.0
ID609494076,7/55 Johnston St,PORT MELBOURNE,720000.0,u,7/05/2016,2,1.0,1.0,0.0,29.0,-37.8434,144.9435,20043,,0,1,659.0,5219.333333333,338.333333
ID158349485,7 Caddy Ct,RESERVOIR,585000.0,h,13/08/2016,3,1.0,3.0,620.0,7.0,-37.7293,145.032,20011,,31.2,0,824.666666667,1890.333333333,159.333333
ID486421416,18 Benjamin St,SUNSHINE,860000.0,h,15/07/2017,3,1.0,3.0,446.0,109.0,-37.79354,144.8328,20021,,24.0,0,1412.0,6364.0,699.333333
ID721715171,55 Fran St,GLENROY,705000.0,h,17/09/2016,5,3.0,2.0,612.0,49.0,-37.7022,144.9054,20032,,36.0,0,1683.666666667,8938.666666667,509.333333
ID430507804,8 Ian Av,RINGWOOD EAST,800000.0,h,9/09/2017,4,2.0,2.0,650.0,59.0,-37.80103,145.25368,19879,,41.7692,0,1609.333333333,6840.666666667,525.666667
ID702506090,4/57 Blyth St,ALTONA,730000.0,u,13/08/2016,3,2.0,1.0,69.0,5.0,-37.868,144.8286,19926,,26.5,0,2489.666666667,11817.333333333,1268.666667
ID598601336,6 Salisbury Gr,HAWTHORN,1741000.0,h,10/09/2016,3,1.0,1.0,383.0,109.0,-37.8155,145.0385,19904,,15.6552,1,1150.666666667,7827.0,922.333333
ID673871710,2a Flinders St,KEILOR PARK,685000.0,h,26/07/2016,3,2.0,2.0,260.0,49.0,-37.7226,144.8569,20002,,31.375,0,922.666666667,5201.0,296.666667
ID447837608,67 Celia St,GLEN IRIS,1700000.0,h,15/10/2016,4,3.0,1.0,650.0,73.0,-37.8581,145.078,19848,,30.6667,0,1923.666666667,8979.333333333,620.333333
ID350090095,9 Somerset St,PASCOE VALE,775000.0,h,30/07/2016,2,1.0,2.0,527.0,69.0,-37.7304,144.9261,20034,,31.0,0,659.0,5219.333333333,338.333333
ID718660382,5a Rosamond St,BALACLAVA,1475000.0,h,24/06/2017,3,2.0,1.0,147.0,15.0,-37.86997,144.9908,19956,,17.5,0,1672.666666667,10063.666666667,646.333333
ID534252159,69 Albion Rd,ASHBURTON,1670000.0,h,3/12/2016,3,2.0,2.0,599.0,89.0,-37.8673,145.0688,19847,,31.6667,0,1654.0,9119.666666667,550.0
ID599171064,91A Bayswater Rd,KENSINGTON,1250000.0,h,24/06/2017,3,1.0,2.0,340.0,29.0,-37.79436,144.92158,20026,,6.4,0,288.0,712.0,75.666667
ID347675811,149 Spring St,RESERVOIR,850000.0,h,17/06/2017,2,1.0,2.0,494.0,10.0,-37.72596,145.00113000000005,20011,,31.2,0,885.0,1901.0,227.666667
ID376927540,202/800 Chapel St,SOUTH YARRA,840000.0,u,25/02/2017,2,2.0,1.0,0.0,17.0,-37.8361,144.9966,19959,,12.5714,0,1245.0,3886.0,447.666667
ID295236548,10 Glen St,ESSENDON,1400000.0,h,20/05/2017,3,1.0,1.0,476.0,42.0,-37.7495,144.9157,20036,,27.0,0,330.333333333,1855.0,82.0
ID175008158,24/1231 Malvern Rd,MALVERN,660000.0,u,24/09/2016,2,1.0,1.0,0.0,94.0,-37.852,145.0343,19945,,19.2143,0,610.0,1743.666666667,228.0
ID201517461,7/18 Kelso St,CREMORNE,546000.0,u,8/10/2016,2,1.0,1.0,0.0,39.0,-37.8282,144.9897,22247,,10.0,0,888.0,2196.0,181.333333
ID235343301,8 Harcourt St,DONCASTER,1400000.0,h,8/04/2017,4,2.0,2.0,664.0,39.0,-37.7895,145.1116,19896,,28.7692,0,1666.0,9333.666666667,523.0
ID561916647,220 Roberts St,YARRAVILLE,1005000.0,h,15/07/2017,3,1.0,2.0,451.0,139.0,-37.81796,144.8681,19996,,11.3571,0,817.666666667,1779.666666667,181.0
ID180926914,15/5 Warley Rd,MALVERN EAST,425000.0,u,27/11/2016,2,1.0,1.0,0.0,22.0,-37.8804,145.0501,22248,,19.5,0,610.0,1743.666666667,228.0
ID593969561,26 South St,HADFIELD,810000.0,h,4/03/2017,3,2.0,2.0,592.0,69.0,-37.7149,144.9473,19962,,37.0,0,1841.666666667,9184.666666667,533.333333
ID337317811,12 Patterson Av,BURWOOD,1702000.0,h,16/09/2017,4,1.0,1.0,762.0,59.0,-37.84162,145.10435,19895,,25.5,0,941.333333333,5813.0,575.666667
ID791988472,3 Waratah Dr,TEMPLESTOWE LOWER,1201000.0,h,3/09/2016,4,2.0,2.0,657.0,41.0,-37.7624,145.1175,19936,,31.75,0,2403.666666667,5212.333333333,586.666667
ID818274849,7B Hargreaves St,FITZROY,2725000.0,h,13/05/2017,3,2.0,1.0,0.0,119.0,-37.8007,144.9833,19975,,13.2353,0,330.333333333,1855.0,82.0
ID836391723,5 Tedstone Cr,BALWYN,2400000.0,h,22/07/2017,5,3.0,2.0,785.0,59.0,-37.81161,145.07622,19893,,23.7692,0,959.0,4476.666666667,324.0
ID427129237,1/9 Indwe St,WEST FOOTSCRAY,620000.0,t,15/10/2016,3,1.0,2.0,255.0,18.0,-37.8038,144.8679,20022,,21.4,0,268.333333333,736.0,128.333333
ID121237161,118 Ludstone St,HAMPTON,1615000.0,h,12/11/2016,2,1.0,1.0,801.0,85.0,-37.9348,145.0162,19949,,31.5,0,1683.666666667,8938.666666667,509.333333
ID927797466,46 Vincent Cr,WERRIBEE,484000.0,h,8/07/2017,3,1.0,0.0,531.0,59.0,-37.88996,144.65526,19921,,35.1429,0,98.666666667,190.666666667,19.0
ID474719097,292 Rathmines St,THORNBURY,1275000.0,h,20/05/2017,3,1.0,2.0,517.0,69.0,-37.7638,145.0182,19930,,22.0,0,2532.333333333,5455.0,713.0
ID113437400,8/18 Edgar St,GLEN IRIS,680000.0,u,15/10/2016,2,1.0,1.0,0.0,73.0,-37.8566,145.0454,19944,,20.8,0,1923.666666667,8979.333333333,620.333333
ID755232584,14 Milroy St,BRIGHTON EAST,2504000.0,h,3/12/2016,4,2.0,2.0,674.0,69.0,-37.9022,145.0125,19952,,24.5,0,2744.333333333,10289.666666667,780.0
ID671986332,73 Martin St,BRIGHTON,3320000.0,h,10/12/2016,4,3.0,2.0,644.0,19.0,-37.8964,144.9972,19953,,23.5,0,2744.333333333,10289.666666667,780.0
ID182336904,35 Henry St,KENSINGTON,1037000.0,h,3/09/2016,3,1.0,1.0,188.0,109.0,-37.7953,144.9275,20041,,17.0,0,271.666666667,771.666666667,74.0
ID961693656,36 Southampton St,FOOTSCRAY,910000.0,h,17/06/2017,2,1.0,0.0,312.0,131.0,-37.79592,144.88595,20023,,19.4,0,2047.666666667,9171.0,742.333333
ID510235052,7 Motherwell St,SOUTH YARRA,2667000.0,h,27/11/2016,4,3.0,2.0,446.0,119.0,-37.8454,144.9989,19947,,16.2143,0,1100.666666667,3636.333333333,457.333333
ID878284364,4 Clairmont Av,BENTLEIGH,2210000.0,h,16/09/2017,4,3.0,2.0,557.0,79.0,-37.92098,145.02422,19938,,36.8462,0,959.0,4476.666666667,324.0
ID604850259,1/110 Railway Pl,WEST MELBOURNE,660000.0,u,27/05/2017,2,1.0,1.0,0.0,26.0,-37.80848,144.9437,19973,,6.25,1,647.0,2861.333333333,222.666667
ID808163397,2 Homebush Cr,HAWTHORN EAST,2710000.0,h,9/09/2017,3,1.0,3.0,615.0,49.0,-37.82425,145.05552,19853,,19.1562,0,1253.666666667,7401.333333333,484.666667
ID463305610,1 Shiers St,ALPHINGTON,1800000.0,h,24/06/2017,4,1.0,2.0,605.0,89.0,-37.77474,145.03011999999995,19931,,24.0,0,1214.666666667,5603.666666667,375.333333
ID929706674,6 Rose St,ALTONA,950000.0,h,22/07/2017,3,1.0,1.0,399.0,49.0,-37.87115,144.8189,19925,,28.5,0,2494.666666667,11307.0,1410.0
ID160793498,5 Faoro Ct,KEYSBOROUGH,725000.0,h,29/07/2017,3,2.0,4.0,553.0,39.0,-37.99432,145.16143,19889,,46.0,0,1360.666666667,6408.666666667,691.666667
ID121444269,12 Bridge St,WERRIBEE,678000.0,h,29/07/2017,2,1.0,1.0,487.0,12.0,-37.90379,144.66165,19921,,35.1429,1,98.666666667,190.666666667,19.0
ID459942327,44 Devereaux St,OAK PARK,706000.0,h,7/11/2016,3,1.0,0.0,715.0,59.0,-37.7143,144.9092,20033,,34.0,0,136.333333333,302.666666667,42.0
ID706001520,35 Angelique Gr,ALBANVALE,506000.0,h,19/08/2017,3,1.0,2.0,544.0,39.0,-37.74965,144.77008999999995,20002,,31.375,0,119.333333333,452.333333333,22.0
ID671454052,117 Pearson St,BRUNSWICK WEST,901000.0,h,23/04/2016,3,1.0,4.0,357.0,89.0,-37.762,144.9497,19967,,27.3333,0,958.666666667,5673.0,628.0
ID190853091,7/226 Glenlyon Rd,BRUNSWICK EAST,320000.0,u,19/08/2017,1,1.0,1.0,682.0,39.0,-37.7734,144.97686000000004,20017,,19.3,0,817.666666667,1779.666666667,181.0
ID708771582,16 Castlereagh Pl,WATSONIA,800000.0,h,18/06/2016,3,2.0,2.0,595.0,19.0,-37.7023,145.0775,19984,,37.6667,0,584.333333333,2731.666666667,211.666667
ID952967004,33 Power St,BALWYN,1700000.0,h,30/07/2016,4,1.0,1.0,672.0,84.0,-37.8099,145.0792,19893,,23.7692,0,925.666666667,4701.333333333,308.666667
ID551451715,47 Wood St,AVONDALE HEIGHTS,850000.0,h,8/04/2017,4,1.0,2.0,697.0,11.0,-37.7678,144.8568,20004,,26.375,0,1672.666666667,10063.666666667,646.333333
ID469379778,2 Burge Cr,HOPPERS CROSSING,650000.0,h,22/07/2017,4,2.0,2.0,680.0,34.0,-37.86821,144.69566,19922,,32.1429,0,512.0,1119.666666667,175.666667
ID912284871,49 Service St,HAMPTON,1740000.0,h,27/11/2016,4,3.0,2.0,414.0,69.0,-37.9401,145.0083,19949,,31.5,0,1683.666666667,8938.666666667,509.333333
ID141366582,13 George St,PRESTON,722000.0,h,13/08/2016,2,1.0,1.0,400.0,64.0,-37.7352,144.9852,20012,,28.3,1,659.0,5219.333333333,338.333333
ID568058763,1/13 Narong Rd,CAULFIELD NORTH,536000.0,u,25/02/2017,2,1.0,1.0,771.0,59.0,-37.8686,145.0239,19944,,20.8,0,1593.333333333,6648.333333333,530.0
ID827919330,15 Kingshott Cl,WILLIAMSTOWN,1500000.0,h,29/04/2017,4,3.0,2.0,450.0,13.0,-37.8617,144.8786,19993,,20.8571,0,1064.666666667,4200.666666667,432.666667
ID706744058,13 Whitby St,RESERVOIR,767000.0,h,19/11/2016,3,1.0,2.0,561.0,69.0,-37.7098,145.0031,20009,,35.2222,0,824.666666667,1890.333333333,159.333333
ID651797588,38 Edinburgh St,BENTLEIGH EAST,1270000.0,h,4/03/2017,4,2.0,1.0,0.0,59.0,-37.9174,145.0717,19917,,29.3548,0,959.0,4476.666666667,324.0
ID688977499,73 Barkly St,BRUNSWICK EAST,1265000.0,h,27/05/2017,3,1.0,0.0,161.0,99.0,-37.77742,144.97388,19969,,24.3333,0,817.666666667,1779.666666667,181.0
ID364860937,14 Hedderwick St,BALWYN NORTH,1550000.0,h,18/06/2016,4,3.0,4.0,707.0,5.0,-37.8005,145.0986,19896,,28.7692,0,925.666666667,4701.333333333,308.666667
ID530775681,22 Hickford St,BRUNSWICK EAST,1283000.0,h,13/05/2017,2,1.0,1.0,263.0,109.0,-37.7661,144.9742,19968,,25.3333,0,817.666666667,1779.666666667,181.0
ID177305470,55 Rennie St,THORNBURY,1205500.0,h,17/06/2017,2,1.0,1.0,361.0,9.0,-37.75309,144.98908,20014,,25.3,0,2532.333333333,5455.0,713.0
ID498250449,2/43 Roxburgh St,ASCOT VALE,455000.0,u,3/09/2016,2,1.0,2.0,0.0,39.0,-37.7756,144.9165,20039,,20.0,0,2489.666666667,11817.333333333,1268.666667
ID694497619,14 Baker St,SUNSHINE,700000.0,h,30/07/2016,4,1.0,5.0,650.0,59.0,-37.7867,144.8437,20021,,24.0,0,1363.666666667,6287.666666667,564.333333
ID463823170,545 Whitehorse Rd,SURREY HILLS,2450000.0,h,27/06/2016,5,4.0,2.0,1076.0,99.0,-37.8141,145.0936,19896,,28.7692,0,2403.666666667,5212.333333333,586.666667
ID657051779,41/106 Southbank Bvd,SOUTHBANK,720000.0,u,3/09/2016,3,1.0,1.0,0.0,26.0,-37.8235,144.9655,22238,,3.5,0,1100.666666667,3636.333333333,457.333333
ID817422310,49 Metherall St,SUNSHINE NORTH,605000.0,h,10/12/2016,5,2.0,2.0,661.0,59.0,-37.7651,144.8241,20004,,26.375,0,1363.666666667,6287.666666667,564.333333
ID234813201,6/29 Barkly St,BOX HILL,645000.0,u,4/03/2017,2,1.0,1.0,140.0,54.0,-37.8271,145.1299,20042,,25.7179,0,2897.333333333,11243.0,942.0
ID609645574,57 Newton St,RESERVOIR,866000.0,h,24/09/2016,3,1.0,2.0,569.0,49.0,-37.7313,145.0224,20011,,31.2,1,824.666666667,1890.333333333,159.333333
ID438511905,24 Sadie St,GLENROY,793000.0,h,12/11/2016,3,1.0,2.0,780.0,59.0,-37.7,144.9427,19961,,39.0,0,1683.666666667,8938.666666667,509.333333
ID921970064,3/20 Burns St,MAIDSTONE,520000.0,u,10/12/2016,3,2.0,2.0,184.0,99.0,-37.7868,144.8772,20023,,19.4,0,610.0,1743.666666667,228.0
ID925802640,100 McIntyre Rd,SUNSHINE NORTH,490000.0,h,4/06/2016,3,1.0,2.0,541.0,79.0,-37.7669,144.8308,20004,,26.375,0,1363.666666667,6287.666666667,564.333333
ID493623857,43 Green Av,KINGSBURY,740000.0,h,15/07/2017,3,1.0,2.0,633.0,44.0,-37.71402,145.0314,20009,,35.2222,0,92.333333333,260.0,36.666667
ID406731324,6/5 Murrell St,GLENROY,420000.0,t,6/05/2017,2,2.0,1.0,1137.0,10.0,-37.7045,144.9204,20032,,36.0,0,1841.666666667,9184.666666667,533.333333
ID981929938,161 Church St,BRIGHTON,5800000.0,h,8/04/2017,5,4.0,4.0,1276.0,139.0,-37.9164,144.9974,19951,,26.5,0,2897.333333333,11243.0,942.0
ID862381057,16 Pine St,HAWTHORN,1712000.0,h,12/11/2016,3,1.0,1.0,342.0,119.0,-37.814,145.0212,19905,,13.9524,0,1150.666666667,7827.0,922.333333
ID532037123,124 Yarra St,ABBOTSFORD,1876000.0,h,7/05/2016,3,2.0,0.0,245.0,109.0,-37.8024,144.9993,19976,,12.2353,0,1202.0,5034.333333333,333.0
ID138885407,2/92 Clarence St,CAULFIELD SOUTH,1000000.0,t,13/05/2017,3,2.0,2.0,265.0,8.0,-37.8924,145.0154,19953,,23.5,0,1593.333333333,6648.333333333,530.0
ID270461654,21A Cosmos St,GLENROY,577000.0,h,18/03/2017,3,1.0,2.0,706.0,49.0,-37.7053,144.9372,20032,,36.0,0,1841.666666667,9184.666666667,533.333333
ID375299421,18 Inglis St,WILLIAMSTOWN NORTH,1225000.0,h,27/11/2016,3,1.0,1.0,311.0,99.0,-37.8546,144.8762,19993,,20.8571,0,1002.666666667,4068.0,328.333333
ID771889368,15 New St,BORONIA,770000.0,h,29/07/2017,4,2.0,2.0,723.0,49.0,-37.8476,145.29493,19869,,48.1818,0,59.0,124.0,5.333333
ID840356946,32 Howie St,GLEN IRIS,1751000.0,h,25/02/2017,3,1.0,3.0,609.0,89.0,-37.8542,145.0733,19849,,28.6667,0,2047.666666667,9171.0,742.333333
ID453514119,1 Griffiths St,RICHMOND,1105000.0,h,22/08/2016,2,2.0,1.0,55.0,26.0,-37.8159,145.0033,19978,,9.125,0,824.666666667,1890.333333333,159.333333
ID918620741,3 Ikara Cl,KINGS PARK,560000.0,h,26/08/2017,3,1.0,1.0,565.0,49.0,-37.73574,144.77898000000005,20001,,34.375,0,1360.666666667,6408.666666667,691.666667
ID135045156,12 Gurner St,ST KILDA,1900000.0,h,12/11/2016,4,2.0,2.0,507.0,129.0,-37.8616,144.9807,19957,,15.5,0,1363.666666667,6287.666666667,564.333333
ID631553885,46 Buckmaster Dr,MILL PARK,775500.0,h,15/07/2017,3,1.0,4.0,840.0,39.0,-37.66919,145.06798999999995,45795,,49.25,0,1508.333333333,6073.0,553.666667
ID622368038,14 Clydebank Rd,ESSENDON WEST,810000.0,h,3/12/2016,3,1.0,2.0,613.0,89.0,-37.7552,144.8882,20037,,24.0,0,1144.333333333,6845.666666667,375.666667
ID124778314,2/3 Eldridge St,FOOTSCRAY,216000.0,u,4/02/2016,1,1.0,1.0,0.0,49.0,-37.7907,144.8924,20024,,17.4,0,1923.666666667,8979.333333333,620.333333
ID932408034,43 Omar St,MAIDSTONE,915000.0,h,17/09/2016,3,1.0,3.0,667.0,7.0,-37.7784,144.8708,20022,,21.4,0,610.0,1743.666666667,228.0
ID969480019,30 Browns Rd,BENTLEIGH EAST,772500.0,u,27/06/2016,2,1.0,2.0,318.0,14.0,-37.9218,145.0563,19939,,35.0833,1,925.666666667,4701.333333333,308.666667
ID604708132,59 Hope St,SPOTSWOOD,871500.0,h,28/08/2016,4,2.0,0.0,389.0,29.0,-37.8284,144.8861,19995,,14.3571,0,1100.666666667,3636.333333333,457.333333
ID716760971,17 Kathleen Gr,BULLEEN,1063000.0,h,28/05/2016,3,1.0,2.0,602.0,54.0,-37.7712,145.097,19935,,29.8235,0,958.666666667,5673.0,628.0
ID472256222,55 Bennett St,ALPHINGTON,1975000.0,h,20/05/2017,4,2.0,2.0,600.0,52.0,-37.771,145.0318,19932,,26.0,0,1214.666666667,5603.666666667,375.333333
ID858787221,19 Bruce St,PRESTON,1270000.0,h,12/08/2017,3,2.0,2.0,585.0,19.0,-37.74251,145.0008,20013,,26.3,0,705.333333333,5479.666666667,335.0
ID923112970,84 May St,ALTONA NORTH,970000.0,h,25/02/2017,4,1.0,2.0,708.0,59.0,-37.833,144.8494,19994,,16.3103,0,2494.666666667,11307.0,1410.0
ID124669321,5 Kennedy St,BENTLEIGH EAST,1475000.0,h,17/09/2016,5,2.0,2.0,729.0,9.0,-37.9191,145.075,19917,,29.3548,0,925.666666667,4701.333333333,308.666667
ID453726196,45 Stanley St,GLENROY,852500.0,h,6/08/2016,2,1.0,2.0,832.0,9.0,-37.7126,144.9122,20032,,36.0,0,1683.666666667,8938.666666667,509.333333
ID840303329,13 Dyer Ct,CLARINDA,883300.0,h,19/08/2017,5,2.0,2.0,402.0,39.0,-37.94452,145.11108000000004,22249,,33.6667,0,52.333333333,131.333333333,10.333333
ID350074582,13/123 Beaconsfield Pde,ALBERT PARK,1100000.0,u,8/04/2017,1,1.0,1.0,0.0,131.0,-37.8487,144.9511,20043,,0,0,1214.666666667,5603.666666667,375.333333
ID559149630,18 Buckingham St,RICHMOND,900000.0,h,17/09/2016,3,3.0,1.0,58.0,10.0,-37.8139,145.0012,19977,,10.125,0,824.666666667,1890.333333333,159.333333
ID603007950,107 Glenroy Rd,GLENROY,1000000.0,h,27/11/2016,4,2.0,8.0,977.0,84.0,-37.7063,144.9273,20032,,36.0,0,1683.666666667,8938.666666667,509.333333
ID373663102,46 Coventry Dr,WERRIBEE,482500.0,h,29/07/2017,4,2.0,0.0,533.0,39.0,-37.89337,144.64003,19921,,35.1429,0,98.666666667,190.666666667,19.0
ID641642905,96 Bryant St,FLEMINGTON,865500.0,h,3/09/2016,2,1.0,1.0,168.0,114.0,-37.7835,144.9339,20040,,18.0,0,1923.666666667,8979.333333333,620.333333
ID263651868,25 Dover St,CREMORNE,855000.0,h,8/04/2017,2,1.0,0.0,117.0,119.0,-37.8262,144.9922,22247,,10.0,0,987.333333333,2150.333333333,212.0
ID183246916,11 Grenville Tce,ROXBURGH PARK,426000.0,h,23/09/2017,3,2.0,2.0,245.0,15.0,-37.62191,144.92158,40220,,45.0,0,394.333333333,1153.666666667,165.333333
ID974247937,3 Leeds St,CANTERBURY,2725000.0,h,12/08/2017,4,2.0,2.0,650.0,13.0,-37.83057,145.08482,19893,,23.7692,0,3767.666666667,18925.0,2042.333333
ID411562531,312 Edgars Rd,LALOR,570000.0,h,12/08/2017,3,1.0,2.0,525.0,19.0,-37.6676,145.00445,20006,,42.2222,0,1360.666666667,6408.666666667,691.666667
ID628641807,2 Donna St,CARRUM DOWNS,532000.0,h,26/08/2017,3,1.0,2.0,474.0,26.0,-38.10429,145.17178,19856,,66.8182,0,990.0,3070.0,411.0
ID214621603,54 Princes St,FLEMINGTON,917000.0,h,29/04/2017,3,1.0,0.0,143.0,129.0,-37.7868,144.9336,20040,,18.0,0,2047.666666667,9171.0,742.333333
ID425461822,103b Maribyrnong Rd,ASCOT VALE,819000.0,u,24/06/2017,3,2.0,1.0,166.0,29.0,-37.7719,144.91565,20039,,20.0,0,2494.666666667,11307.0,1410.0
ID146432273,1/54 Liddiard St,HAWTHORN,440000.0,u,6/05/2017,1,1.0,1.0,0.0,59.0,-37.8194,145.0397,19904,,15.6552,1,1173.666666667,8523.666666667,974.666667
ID437540542,14/200 Bay St,PORT MELBOURNE,400000.0,u,28/05/2016,1,1.0,1.0,0.0,19.0,-37.8392,144.9421,20043,,0,0,659.0,5219.333333333,338.333333
ID590497445,2A Austin St,SEDDON,750000.0,h,1/07/2017,2,1.0,1.0,104.0,17.0,-37.80601,144.89663000000004,19997,,10.3571,0,885.0,1901.0,227.666667
ID978055218,8/161 Alexandra Av,TOORAK,735000.0,u,22/07/2017,2,1.0,1.0,0.0,84.0,-37.83241,145.00705,19906,,11.9048,1,647.0,2861.333333333,222.666667
ID523293705,78 Shafer Rd,BLACKBURN NORTH,1320000.0,h,3/09/2017,3,2.0,4.0,798.0,51.0,-37.80752,145.14878000000004,19898,,30.3077,0,5.0,73.0,1.0
ID882870488,43 Henshall Rd,STRATHMORE,1430000.0,h,16/04/2016,4,2.0,1.0,607.0,29.0,-37.7376,144.9154,20036,,27.0,0,1363.666666667,6287.666666667,564.333333
ID197960340,1/22 Nonna St,OAKLEIGH EAST,875000.0,h,8/07/2017,3,2.0,2.0,295.0,13.0,-37.90088,145.11692,19916,,31.3548,0,938.333333333,6892.666666667,553.333333
ID346183142,305/28 Burnley St,RICHMOND,327000.0,u,7/11/2016,1,1.0,1.0,0.0,7.0,-37.8127,145.0094,19977,,10.125,0,824.666666667,1890.333333333,159.333333
ID923094294,31 Batman St,BURNSIDE HEIGHTS,535000.0,h,1/07/2017,3,2.0,2.0,472.0,14.0,-37.7331,144.76282,20001,,34.375,0,684.0,1695.666666667,161.0
ID349780890,33 Gordon Gr,PRESTON,871000.0,h,27/11/2016,4,2.0,1.0,561.0,69.0,-37.7369,145.0201,20012,,28.3,0,659.0,5219.333333333,338.333333
ID989214958,11 Carrathool St,BULLEEN,1400000.0,h,10/12/2016,3,1.0,3.0,770.0,54.0,-37.7644,145.0886,19935,,29.8235,0,958.666666667,5673.0,628.0
ID745158348,641 Inkerman Rd,CAULFIELD NORTH,1417500.0,h,27/05/2017,2,1.0,2.0,307.0,119.0,-37.86906,145.01986000000005,19944,,20.8,0,1593.333333333,6648.333333333,530.0
ID989946158,28 Dale St,BULLEEN,1340000.0,h,7/05/2016,3,1.0,2.0,775.0,54.0,-37.779,145.101,19935,,29.8235,1,958.666666667,5673.0,628.0
ID610409480,17 Prospect St,PASCOE VALE,880000.0,h,27/06/2016,3,2.0,2.0,588.0,59.0,-37.7283,144.9356,20034,,31.0,0,659.0,5219.333333333,338.333333
ID270836922,89 Cheddar Rd,RESERVOIR,1050000.0,h,22/08/2016,5,2.0,1.0,578.0,7.0,-37.7061,145.0147,20009,,35.2222,0,824.666666667,1890.333333333,159.333333
ID898664940,404/101 Bay St,PORT MELBOURNE,550000.0,u,4/02/2016,2,1.0,1.0,0.0,7.0,-37.8408,144.94,20043,,0,0,659.0,5219.333333333,338.333333
ID474896138,16 Clifton St,BENTLEIGH EAST,1216000.0,h,3/09/2017,4,1.0,2.0,583.0,39.0,-37.93206,145.07929,19916,,31.3548,0,959.0,4476.666666667,324.0
ID555389899,207/493 Victoria St,WEST MELBOURNE,510000.0,u,8/07/2017,2,1.0,1.0,75.0,12.0,-37.80473,144.9435,19973,,6.25,0,647.0,2861.333333333,222.666667
ID676248924,73 Major Rd,FAWKNER,526000.0,h,7/11/2016,3,1.0,1.0,404.0,59.0,-37.7075,144.9678,19962,,37.0,1,1144.333333333,6845.666666667,375.666667
ID935751327,7 Wallace St,MAIDSTONE,721000.0,h,8/10/2016,3,2.0,1.0,239.0,64.0,-37.7882,144.8784,20023,,19.4,0,610.0,1743.666666667,228.0
ID269785129,83 Cardigan St,CARLTON,840000.0,h,8/10/2016,2,1.0,0.0,66.0,119.0,-37.8049,144.9644,19842,,4.7444,0,97.666666667,243.0,33.0
ID760559624,1/5 Little St,ALTONA NORTH,720000.0,h,6/08/2016,3,2.0,1.0,0.0,7.0,-37.8379,144.8583,19994,,16.3103,0,2489.666666667,11817.333333333,1268.666667
ID167983693,7/28 Elm St,HAWTHORN,395000.0,u,1/07/2017,1,1.0,1.0,910.0,9.0,-37.81333,145.01932,19905,,13.9524,0,1173.666666667,8523.666666667,974.666667
ID224466147,43 The Crossway,KEILOR EAST,860000.0,h,15/07/2017,3,1.0,1.0,568.0,59.0,-37.7465,144.8613,20003,,29.375,0,591.666666667,1189.666666667,177.333333
ID220266584,11/300 Racecourse Rd,FLEMINGTON,603000.0,u,8/04/2017,2,1.0,1.0,0.0,129.0,-37.788,144.9306,20040,,18.0,1,2047.666666667,9171.0,742.333333
ID772583391,63 Beach Rd,HAMPTON,1690000.0,h,15/10/2016,2,1.0,1.0,319.0,49.0,-37.9409,145.0001,19949,,31.5,1,1683.666666667,8938.666666667,509.333333
ID450509187,12 Black St,WATSONIA,952000.0,h,8/04/2017,4,2.0,2.0,729.0,49.0,-37.711,145.08100000000005,19984,,37.6667,0,647.0,2861.333333333,222.666667
ID842510247,47 Victory St,KEILOR PARK,722000.0,h,18/06/2016,3,1.0,1.0,695.0,49.0,-37.7259,144.8579,20002,,31.375,0,922.666666667,5201.0,296.666667
ID874344091,21/70 Oshanassy St,NORTH MELBOURNE,560000.0,u,25/02/2017,2,1.0,1.0,2300.0,44.0,-37.7997,144.9472,19973,,6.25,0,84.333333333,293.333333333,23.0
ID922969396,38 Goleen St,COBURG NORTH,887000.0,h,8/04/2017,3,1.0,2.0,560.0,3.0,-37.7266,144.9647,19963,,36.0,0,1097.666666667,5916.0,553.333333
ID874081045,78 Miller St,PRESTON,1080000.0,h,17/09/2016,3,1.0,1.0,487.0,94.0,-37.7511,144.9907,20014,,25.3,0,659.0,5219.333333333,338.333333
ID892499176,2 Ajax Cl,KEILOR DOWNS,720000.0,h,9/09/2017,4,2.0,2.0,660.0,34.0,-37.72086,144.79399999999995,20001,,34.375,0,2837.0,9343.666666667,1212.666667
